Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,139.789993,141.100006,139.259995,141.089996,117.899216,10803700
2020-01-03,137.500000,139.229996,137.080002,138.339996,116.343346,10386800
2020-01-06,136.559998,138.270004,136.500000,138.229996,116.250839,10259000
2020-01-07,137.279999,137.860001,135.820007,135.880005,114.274498,10531300
2020-01-08,135.699997,137.580002,135.600006,136.940002,115.165955,9695300
2020-01-09,138.050003,138.229996,137.039993,137.440002,115.586456,9469000
2020-01-10,137.210007,137.250000,135.809998,136.070007,114.434311,10190900
2020-01-13,136.190002,137.199997,135.759995,137.199997,115.384613,12355200
2020-01-14,137.940002,140.759995,137.690002,138.800003,116.730217,24906000
2020-01-15,137.850006,138.600006,136.149994,136.720001,114.980942,16293400
2020-01-16,137.449997,137.899994,136.839996,137.250000,115.426689,10783800
2020-01-17,137.539993,138.289993,137.320007,138.199997,116.225616,14697700
2020-01-21,137.190002,138.070007,136.690002,136.839996,115.081841,8474200
2020-01-22,137.240005,137.399994,136.380005,136.679993,114.947296,7549100
2020-01-23,135.710007,136.740005,134.720001,136.539993,114.829575,9345700
2020-01-24,136.369995,136.429993,132.320007,133.149994,111.978600,15166400
2020-01-27,130.270004,132.940002,129.710007,132.029999,111.036682,12860500
2020-01-28,132.839996,134.970001,132.479996,134.429993,113.055069,13062800
2020-01-29,134.809998,135.539993,133.690002,134.229996,112.886864,9326000
2020-01-30,132.690002,136.130005,132.690002,135.889999,114.282906,9048900
2020-01-31,134.490005,134.830002,131.470001,132.360001,111.314209,12785200
2020-02-03,132.660004,134.240005,132.660004,133.369995,112.163605,10021100
2020-02-04,135.550003,136.600006,135.080002,135.289993,113.778351,9157100
2020-02-05,136.570007,137.729996,136.009995,137.589996,115.712578,10150700
2020-02-06,138.240005,138.289993,137.110001,137.610001,115.729424,8992300
2020-02-07,136.729996,137.669998,136.300003,137.169998,115.359367,6379800
2020-02-10,136.949997,137.850006,136.750000,137.740005,115.838760,5960700
2020-02-11,138.259995,138.820007,137.779999,138.000000,116.057419,6578600
2020-02-12,138.600006,139.289993,137.800003,138.000000,116.057419,7958000
2020-02-13,137.750000,138.339996,136.399994,137.880005,115.956505,7447500
2020-02-14,137.839996,138.190002,136.940002,137.460007,115.603279,6627600
2020-02-18,137.339996,137.710007,135.050003,135.639999,114.072685,8996400
2020-02-19,136.910004,138.389999,136.339996,137.490005,115.628494,7071200
2020-02-20,137.169998,138.360001,136.529999,137.490005,115.628494,7422800
2020-02-21,136.550003,136.919998,134.919998,135.809998,114.215607,9772800
2020-02-24,131.440002,133.199997,130.800003,132.160004,111.146019,13618400
2020-02-25,131.000000,132.229996,125.589996,126.260002,106.184128,20797200
2020-02-26,126.930000,128.949997,126.339996,126.639999,106.503693,24825600
2020-02-27,122.910004,125.620003,121.300003,121.370003,102.071663,23005500
2020-02-28,117.519997,118.489998,112.660004,116.110001,97.648041,45931400
2020-03-02,116.629997,121.580002,114.459999,121.519997,102.197823,27355400
2020-03-03,120.970001,122.949997,116.239998,116.959999,98.362846,32547700
2020-03-04,118.330002,120.190002,114.699997,119.849998,100.793365,25795900
2020-03-05,115.669998,116.430000,112.580002,113.970001,95.848297,25025600
2020-03-06,106.260002,110.320000,105.019997,108.080002,90.894836,38159400
2020-03-09,96.570000,99.230003,93.000000,93.440002,78.582657,40352000
2020-03-10,99.000000,101.279999,94.580002,100.699997,84.688278,31102700
2020-03-11,97.699997,100.050003,94.550003,95.959999,80.701958,38127000
2020-03-12,89.589996,96.959999,86.320000,88.050003,74.049683,49725200
2020-03-13,95.989998,103.989998,92.000000,103.910004,87.387871,38543300
2020-03-16,85.199997,93.980003,84.550003,88.360001,74.310394,38589700
2020-03-17,90.889999,97.440002,87.500000,93.760002,78.851776,35239800
2020-03-18,87.669998,90.790001,80.360001,83.889999,70.551132,41525600
2020-03-19,81.559998,88.110001,76.910004,85.300003,71.736938,32175100
2020-03-20,86.300003,89.459999,82.480003,83.500000,70.223160,30150800
2020-03-23,82.680000,83.750000,78.089996,79.029999,66.463890,32536600
2020-03-24,84.900002,90.099998,82.900002,88.430000,74.369270,34363200
