Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,31.931999,32.250000,31.732000,32.238998,27.633764,20329000
2020-01-03,31.750999,32.000000,31.408001,31.419001,26.930897,22870000
2020-01-06,31.084999,31.392000,30.962999,31.372000,26.890604,20789000
2020-01-07,31.525000,31.658001,31.225000,31.264000,26.798038,18565000
2020-01-08,31.298000,31.349001,30.841000,30.874001,26.463745,31979000
2020-01-09,31.232000,31.299000,30.305000,30.625999,26.251173,42397000
2020-01-10,30.545000,30.555000,29.879999,29.922001,25.647739,40705000
2020-01-13,30.002001,30.379999,29.966999,30.118000,25.815735,22054000
2020-01-14,30.200001,30.915001,30.159000,30.818001,26.415743,28911000
2020-01-15,30.731001,30.788000,30.070000,30.313999,25.983736,22733000
2020-01-16,30.500000,30.785999,30.421000,30.705000,26.318886,21508000
2020-01-17,30.865999,30.893999,30.407000,30.879000,26.468033,26896000
2020-01-21,30.780001,30.951000,30.632999,30.806999,26.406311,21967000
2020-01-22,31.080000,31.792000,31.049999,31.297001,26.826321,29264000
2020-01-23,31.518000,31.980000,31.082001,31.965000,27.398893,30266000
2020-01-24,33.049999,33.158001,32.077000,32.400002,27.771757,55782000
2020-01-27,31.641001,31.988001,30.864000,30.903000,26.488605,38843000
2020-01-28,31.353001,31.923000,31.277000,31.830999,27.284040,23166000
2020-01-29,32.082001,32.542999,31.714001,31.750999,27.215475,23668000
2020-01-30,31.431999,31.552000,30.858999,31.520000,27.017467,21128000
2020-01-31,31.416000,31.458000,30.362000,30.516001,26.156887,22123000
2020-02-03,30.563000,30.660000,30.364000,30.523001,26.162893,21288000
2020-02-04,31.179001,31.457001,30.965000,31.160000,26.708891,22559000
2020-02-05,31.750000,31.981001,31.586000,31.738001,27.204330,24825000
2020-02-06,31.884001,31.988001,31.423000,31.969000,27.402325,22683000
2020-02-07,31.832001,31.851999,31.487000,31.523001,27.020039,15883000
2020-02-10,31.237000,31.459999,31.030001,31.420000,26.931749,19218000
2020-02-11,31.665001,32.078999,31.601000,32.015999,27.442614,15527000
2020-02-12,32.203999,32.508999,32.162998,32.470001,27.831764,15310000
2020-02-13,32.147999,32.546001,32.095001,32.396999,27.769194,13857000
2020-02-14,32.484001,32.570000,31.709999,31.777000,27.237757,19137000
2020-02-18,31.500000,31.500999,30.805000,31.075001,26.636034,26693000
2020-02-19,31.299999,31.683001,31.170000,31.569000,27.059469,20525000
2020-02-20,31.396000,31.569000,30.612000,30.924000,26.506599,25521000
2020-02-21,30.850000,30.945000,30.229000,30.450001,26.100311,24522000
2020-02-24,29.420000,29.879999,29.006001,29.160000,24.994587,36849000
2020-02-25,29.410999,29.573000,28.107000,28.268000,24.230003,31892000
2020-02-26,28.434999,28.820000,28.400000,28.587999,24.504290,23074000
2020-02-27,28.030001,28.531000,27.354000,27.395000,23.481710,34837000
2020-02-28,26.333000,27.413000,26.274000,27.261999,23.367706,44586000
2020-03-02,27.676001,28.540001,27.115000,28.497000,24.426294,31976000
2020-03-03,28.465000,28.848000,27.157000,27.424999,23.507423,29930000
2020-03-04,27.754000,28.572001,27.476999,28.545000,24.467436,23477000
2020-03-05,27.726000,28.309000,27.245001,27.403999,23.489424,24374000
2020-03-06,26.698000,27.093000,26.250000,26.945000,23.095987,30169000
2020-03-09,25.108000,26.027000,24.424999,24.771999,21.233393,43934000
2020-03-10,25.659000,26.368000,24.340000,26.290001,22.534557,55071000
2020-03-11,25.388000,25.649000,24.249001,24.597000,21.083397,36030000
2020-03-12,22.698999,24.275999,21.632000,21.878000,18.752796,64281000
2020-03-13,22.551001,23.447001,20.115999,23.422001,20.076241,84714000
2020-03-16,20.818001,21.879999,18.023001,18.757999,16.078482,76935000
